object_id,mean,std,covariance,mean_blue,std_blue,covariance_blue
SN2011ay,"{'amplitude': 91.11978946596503, 'color': 0.02123520551964869, 's1': 0.5269210796557142, 's2': -1.4489815993733803, 's3': 0.11213121134560783, 't0': 55644.26281795656}","{'amplitude': 1.0322420112113782, 'color': 0.09012341885293959, 's1': 1.4648825413733344, 's2': 0.9863648374674723, 's3': 2.176783815562126, 't0': 2.9728129867706703}","[[ 8.83761705e+00 -1.24054525e-01  3.84086500e-02  3.75234872e+00
  -5.25876185e-01 -5.30235007e+00]
 [-1.24054525e-01  1.06552357e+00 -9.08663908e-02 -3.96396528e-01
   7.10144933e-01  6.55857012e-01]
 [ 3.84086500e-02 -9.08663908e-02  8.12223063e-03  3.63559077e-02
  -6.20993696e-02 -6.51397041e-02]
 [ 3.75234872e+00 -3.96396528e-01  3.63559077e-02  2.14588086e+00
  -5.81026215e-01 -2.78432979e+00]
 [-5.25876185e-01  7.10144933e-01 -6.20993696e-02 -5.81026215e-01
   9.72915593e-01  1.01144269e+00]
 [-5.30235007e+00  6.55857012e-01 -6.51397041e-02 -2.78432979e+00
   1.01144269e+00  4.73838778e+00]]","{'amplitude': 93.19015985646541, 'color': -0.12935451433132922, 's1': 1.0915766036511176, 's2': -0.35925064839362253, 's3': -0.5429552814267875, 't0': 55646.96501163104}","{'amplitude': 0.8430578069668307, 'color': 0.07427731029553321, 's1': 0.46935473114166076, 's2': 1.214843426355515, 's3': 0.9346346692531872, 't0': 1.5411512047694746}","[[ 2.37514704 -0.33527263  0.04267621  0.44686181  0.86747905 -0.13575473]
 [-0.33527263  0.71074647 -0.06050296 -0.24550267  0.14560288  0.05497227]
 [ 0.04267621 -0.06050296  0.00551712  0.02019715 -0.00867646 -0.00327805]
 [ 0.44686181 -0.24550267  0.02019715  0.22029386  0.00506167 -0.09974176]
 [ 0.86747905  0.14560288 -0.00867646  0.00506167  1.47584455  0.64698691]
 [-0.13575473  0.05497227 -0.00327805 -0.09974176  0.64698691  0.87354196]]"
SN2011by,"{'amplitude': 81.99649877192932, 'color': 0.0619630412171726, 's1': 0.224926776471044, 's2': -1.1503815338974632, 's3': 0.5931497057376378, 't0': 55691.74372942863}","{'amplitude': 0.24890714375633066, 'color': 0.023093057721823726, 's1': 0.26147875427763567, 's2': 0.7862014892819565, 's3': 0.20241117684032295, 't0': 0.10370765584627162}","[[ 1.07552779e-02 -7.60589589e-03 -6.86276874e-05  2.19076723e-02
  -2.55209656e-04  9.57573837e-03]
 [-7.60589589e-03  6.19547662e-02 -5.32220209e-03 -3.23118478e-02
   1.69209982e-01  2.39624504e-02]
 [-6.86276874e-05 -5.32220209e-03  5.33289315e-04  8.41804534e-04
  -1.71137735e-02 -3.40654689e-03]
 [ 2.19076723e-02 -3.23118478e-02  8.41804534e-04  6.83711389e-02
  -2.41109022e-02  2.22681440e-02]
 [-2.55209656e-04  1.69209982e-01 -1.71137735e-02 -2.41109022e-02
   6.18112782e-01  1.29380441e-01]
 [ 9.57573837e-03  2.39624504e-02 -3.40654689e-03  2.22681440e-02
   1.29380441e-01  4.09702845e-02]]","{'amplitude': 81.17595772359292, 'color': 0.13429660698887413, 's1': 0.26554105710319603, 's2': -1.9823197176429392, 's3': 0.5597645297065742, 't0': 55691.672634684524}","{'amplitude': 0.18074055304393624, 'color': 0.016535923773420523, 's1': 0.07589783729949984, 's2': 0.40224045955698945, 's3': 0.1001164904452711, 't0': 0.05212209924993139}","[[ 0.00271671 -0.00466766  0.00043888  0.00105348 -0.00621509  0.00134695]
 [-0.00466766  0.03266715 -0.00294069 -0.00668368  0.0481725  -0.00919693]
 [ 0.00043888 -0.00294069  0.00027344  0.00042891 -0.00375596  0.00094809]
 [ 0.00105348 -0.00668368  0.00042891  0.00576048 -0.02564096 -0.00177117]
 [-0.00621509  0.0481725  -0.00375596 -0.02564096  0.16179739  0.00343094]
 [ 0.00134695 -0.00919693  0.00094809 -0.00177117  0.00343094  0.01002331]]"
SN2011dn,"{'amplitude': 88.47602686261378, 'color': 0.12109775559693667, 's1': 0.6210564706618169, 's2': -0.6560743832667969, 's3': 2.6910648656924643, 't0': 55743.225908390006}","{'amplitude': 0.45666535393109436, 'color': 0.043299947341353444, 's1': 0.07716040080263088, 's2': 0.36805648168920274, 's3': 0.3087039747174399, 't0': 0.5576179713675354}","[[ 0.3109378   0.2050145  -0.01877304 -0.02452195  0.14525769 -0.15673404]
 [ 0.2050145   0.20854325 -0.01969403 -0.02010664  0.14859074 -0.1213368 ]
 [-0.01877304 -0.01969403  0.00187489  0.00179812 -0.01426491  0.01139751]
 [-0.02452195 -0.02010664  0.00179812  0.00595373 -0.00790497  0.00948721]
 [ 0.14525769  0.14859074 -0.01426491 -0.00790497  0.13546557 -0.09455544]
 [-0.15673404 -0.1213368   0.01139751  0.00948721 -0.09455544  0.09529814]]","{'amplitude': 90.04820965292451, 'color': 0.0074134673505305984, 's1': -0.439843828376216, 's2': -1.019128303334993, 's3': 0.8806675681874265, 't0': 55744.39447986232}","{'amplitude': 0.5999791233383638, 'color': 0.0543138071705915, 's1': 0.6493198056882881, 's2': 0.7563204285621642, 's3': 1.0165127952131132, 't0': 0.31476296405977816}","[[ 0.09907572 -0.04545753  0.00396144  0.04072231  0.02384176  0.03641144]
 [-0.04545753  0.35997495 -0.0314825  -0.10007361  0.02930155 -0.30345559]
 [ 0.00396144 -0.0314825   0.00294999  0.00266216 -0.0114295   0.01711741]
 [ 0.04072231 -0.10007361  0.00266216  0.42161621  0.39953968  0.45910388]
 [ 0.02384176  0.02930155 -0.0114295   0.39953968  0.57202059  0.51417211]
 [ 0.03641144 -0.30345559  0.01711741  0.45910388  0.51417211  1.03329826]]"
SN2011fe,"{'amplitude': 75.12181167922118, 'color': 0.0690095808001891, 's1': 0.814395750894027, 's2': 0.2963085252222424, 's3': 1.7173972879880695, 't0': 55816.731645931926}","{'amplitude': 0.2599582290768151, 'color': 0.014419689791200384, 's1': 0.10336214042422211, 's2': 0.06857680502271721, 's3': 0.051213424071131594, 't0': 0.2086778058850659}","[[ 0.04354643  0.05140921 -0.00271447 -0.02033494 -0.0112971   0.00878249]
 [ 0.05140921  0.06757828 -0.0035997  -0.02599349 -0.01475937  0.01026395]
 [-0.00271447 -0.0035997   0.00020793  0.00130682  0.00069149 -0.00050824]
 [-0.02033494 -0.02599349  0.00130682  0.01068373  0.00615487 -0.00411773]
 [-0.0112971  -0.01475937  0.00069149  0.00615487  0.00470278 -0.00209678]
 [ 0.00878249  0.01026395 -0.00050824 -0.00411773 -0.00209678  0.00262281]]","{'amplitude': 75.48759794903721, 'color': 0.0487995011658857, 's1': 0.30152034943126943, 's2': -2.017914234444365, 's3': 0.3859754860581279, 't0': 55816.11871881808}","{'amplitude': 0.45057723359256596, 'color': 0.028938037830766487, 's1': 0.22068450597222736, 's2': 0.3041100463592177, 's3': 0.16753783400857075, 't0': 0.13017620050055267}","[[ 0.01694584  0.04907695 -0.0029273  -0.02560448 -0.02939012  0.01972327]
 [ 0.04907695  0.20301984 -0.01293174 -0.09261646 -0.11287073  0.05787128]
 [-0.0029273  -0.01293174  0.00083741  0.00573302  0.00713303 -0.00345005]
 [-0.02560448 -0.09261646  0.00573302  0.04870165  0.06315991 -0.03331208]
 [-0.02939012 -0.11287073  0.00713303  0.06315991  0.09248292 -0.04282997]
 [ 0.01972327  0.05787128 -0.00345005 -0.03331208 -0.04282997  0.02806893]]"
SN2011fs,"{'amplitude': 88.36452531488905, 'color': 0.03890602564960611, 's1': -0.5385854495420844, 's2': 0.6403511395723731, 's3': 1.1883755087689756, 't0': 55833.2356890882}","{'amplitude': 0.2226750416292971, 'color': 0.028696754706995908, 's1': 0.2494623800306846, 's2': 0.39447864622241785, 's3': 0.37744641709860616, 't0': 0.5250468609655691}","[[ 2.75674206e-01 -2.26843504e-02  6.34146253e-03  3.80790872e-02
  -9.11427648e-02 -9.41462135e-02]
 [-2.26843504e-02  4.95841742e-02 -5.94204257e-03 -4.51962102e-03
   4.39642600e-02 -7.43479893e-03]
 [ 6.34146253e-03 -5.94204257e-03  8.23503731e-04  2.02641076e-04
  -8.26873326e-03 -1.62030472e-03]
 [ 3.80790872e-02 -4.51962102e-03  2.02641076e-04  6.22314791e-02
  -2.36368081e-03  3.50772349e-02]
 [-9.11427648e-02  4.39642600e-02 -8.26873326e-03 -2.36368081e-03
   1.55613402e-01  5.53300903e-02]
 [-9.41462135e-02 -7.43479893e-03 -1.62030472e-03  3.50772349e-02
   5.53300903e-02  1.42465798e-01]]","{'amplitude': 87.42900624422478, 'color': 0.13613595128750539, 's1': -0.9047911600255371, 's2': -0.30394468316441187, 's3': 0.7174640621509004, 't0': 55833.090105967545}","{'amplitude': 0.6232931202864558, 'color': 0.06742554166694359, 's1': 0.43734587571025946, 's2': 0.6626877925610698, 's3': 0.7020155935927989, 't0': 0.7648022204281072}","[[ 0.58492244 -0.13950163  0.02138917  0.07585003 -0.2885367  -0.29430572]
 [-0.13950163  0.38849431 -0.04123639  0.0759699   0.320821    0.15236592]
 [ 0.02138917 -0.04123639  0.0045462  -0.00701014 -0.03771085 -0.0206516 ]
 [ 0.07585003  0.0759699  -0.00701014  0.19127142  0.0845501   0.12640627]
 [-0.2885367   0.320821   -0.03771085  0.0845501   0.43915511  0.33510588]
 [-0.29430572  0.15236592 -0.0206516   0.12640627  0.33510588  0.49282589]]"
SN2011hb,"{'amplitude': 90.36686903296841, 'color': 0.04909073061095039, 's1': -0.28541867838362783, 's2': 0.3629257181370647, 's3': -1.1111346268934115, 't0': 55872.80397069186}","{'amplitude': 0.25522069302266526, 'color': 0.02908951178083964, 's1': 0.2898693034498861, 's2': 0.7497152109031957, 's3': 0.7314433896085839, 't0': 0.17816499853241066}","[[ 3.17427667e-02 -3.40915070e-03  3.95163746e-04 -1.64913798e-02
   3.77619000e-02  3.55061645e-02]
 [-3.40915070e-03  6.51376021e-02 -6.83721186e-03  2.04839977e-02
  -1.34032540e-02 -4.68608212e-02]
 [ 3.95163746e-04 -6.83721186e-03  8.46199696e-04 -2.02471065e-03
  -3.34557109e-03  3.31228221e-03]
 [-1.64913798e-02  2.04839977e-02 -2.02471065e-03  8.40242131e-02
  -9.85007809e-02 -3.77579813e-02]
 [ 3.77619000e-02 -1.34032540e-02 -3.34557109e-03 -9.85007809e-02
   5.62072897e-01  3.95388361e-01]
 [ 3.55061645e-02 -4.68608212e-02  3.31228221e-03 -3.77579813e-02
   3.95388361e-01  5.35009432e-01]]","{'amplitude': 88.99026016092148, 'color': 0.19620562740193087, 's1': -0.172787062404259, 's2': -0.15432683182631615, 's3': -0.42297650398108355, 't0': 55872.9140570335}","{'amplitude': 0.7402444493614831, 'color': 0.07603381452838294, 's1': 0.3865500570479754, 's2': 1.0439553863935973, 's3': 0.8865389387367473, 't0': 0.2021316884814931}","[[ 0.04085722 -0.03070466  0.00388874  0.02131863 -0.09455772 -0.02651167]
 [-0.03070466  0.54796184 -0.05515592 -0.0536116   0.17637019 -0.17408077]
 [ 0.00388874 -0.05515592  0.00578114  0.00463677 -0.02325564  0.01526623]
 [ 0.02131863 -0.0536116   0.00463677  0.14942095 -0.25077197 -0.08077018]
 [-0.09455772  0.17637019 -0.02325564 -0.25077197  1.08984285  0.65591241]
 [-0.02651167 -0.17408077  0.01526623 -0.08077018  0.65591241  0.78595129]]"
SN2011ia,"{'amplitude': 88.93732800294335, 'color': -0.1359536282502083, 's1': -0.21855463162673505, 's2': -0.5939557102670585, 's3': 0.9490131675167429, 't0': 55891.660545627274}","{'amplitude': 1.1448181939463877, 'color': 0.06696439465030314, 's1': 0.12019980120565603, 's2': 0.32773870057645266, 's3': 0.5021140298241555, 't0': 3.2480272677485065}","[[ 1.05496811e+01  3.56459489e+00 -1.92637692e-01 -1.42949383e-01
  -3.29676734e-01  7.79733394e-01]
 [ 3.56459489e+00  1.31060870e+00 -7.50567675e-02 -7.03435410e-02
  -4.87281256e-02  1.74407986e-01]
 [-1.92637692e-01 -7.50567675e-02  4.48423015e-03  4.56087544e-03
  -9.28461690e-04 -6.74604268e-03]
 [-1.42949383e-01 -7.03435410e-02  4.56087544e-03  1.44479922e-02
  -1.02075218e-02  4.64354525e-03]
 [-3.29676734e-01 -4.87281256e-02 -9.28461690e-04 -1.02075218e-02
   1.07412656e-01 -4.51111566e-02]
 [ 7.79733394e-01  1.74407986e-01 -6.74604268e-03  4.64354525e-03
  -4.51111566e-02  2.52118499e-01]]","{'amplitude': 87.71457968144365, 'color': -0.016424196217971736, 's1': -0.019885821484090842, 's2': -1.5718167155252536, 's3': 1.4311417901598371, 't0': 55892.89043513701}","{'amplitude': 0.3306723401902661, 'color': 0.028613796019382985, 's1': 0.20170263382777268, 's2': 0.3606159258216436, 's3': 0.27648940199376515, 't0': 0.30664640246996516}","[[ 9.40320161e-02  8.38384683e-03 -3.87542618e-04  4.34940214e-02
  -4.10755614e-03 -3.00637518e-02]
 [ 8.38384683e-03  1.09344197e-01 -9.30259707e-03 -3.00181105e-03
   5.86195297e-02 -5.07530919e-02]
 [-3.87542618e-04 -9.30259707e-03  8.18749323e-04  1.25844435e-04
  -5.72536215e-03  3.82211693e-03]
 [ 4.34940214e-02 -3.00181105e-03  1.25844435e-04  4.06839525e-02
  -2.39955534e-02 -2.42908053e-02]
 [-4.10755614e-03  5.86195297e-02 -5.72536215e-03 -2.39955534e-02
   1.30043846e-01  1.12866332e-02]
 [-3.00637518e-02 -5.07530919e-02  3.82211693e-03 -2.42908053e-02
   1.12866332e-02  7.64463894e-02]]"
SN2011im,"{'amplitude': 87.3665189668878, 'color': 0.22044228079541117, 's1': 0.9016650284444929, 's2': -1.1018076421206906, 's3': 0.23086607842851728, 't0': 55904.55101118634}","{'amplitude': 0.23600147245524575, 'color': 0.022651829489089042, 's1': 0.11708310236144615, 's2': 0.3549158288528737, 's3': 0.29747531960741397, 't0': 0.2979570826704351}","[[ 0.08877842 -0.00851973  0.00114984  0.02050442  0.01280228 -0.04234942]
 [-0.00851973  0.0556967  -0.00511145 -0.01005024  0.02769434 -0.01869298]
 [ 0.00114984 -0.00511145  0.00051311  0.00052954 -0.00217628  0.00224182]
 [ 0.02050442 -0.01005024  0.00052954  0.01370845 -0.00149088 -0.01538256]
 [ 0.01280228  0.02769434 -0.00217628 -0.00149088  0.12596525  0.00868534]
 [-0.04234942 -0.01869298  0.00224182 -0.01538256  0.00868534  0.08849157]]","{'amplitude': 86.3992158601827, 'color': 0.3031426449202481, 's1': 0.8015662951106125, 's2': -0.8053328356406431, 's3': 1.0365588401474237, 't0': 55903.8908422151}","{'amplitude': 0.8424467348363708, 'color': 0.08046856445913309, 's1': 0.1479514620401632, 's2': 0.7943422796754162, 's3': 0.6694344173322531, 't0': 0.5797488449924948}","[[ 0.33610872 -0.05409766  0.00934661  0.03716932 -0.21609791 -0.2823851 ]
 [-0.05409766  0.7097165  -0.06718088 -0.03678494  0.29947134 -0.12230674]
 [ 0.00934661 -0.06718088  0.00647519  0.00335904 -0.03249391  0.00712781]
 [ 0.03716932 -0.03678494  0.00335904  0.02188964 -0.01040761 -0.0287114 ]
 [-0.21609791  0.29947134 -0.03249391 -0.01040761  0.63097966  0.26499585]
 [-0.2823851  -0.12230674  0.00712781 -0.0287114   0.26499585  0.44814244]]"
SN2012V,"{'amplitude': 87.28688986350184, 'color': -0.007171312265259563, 's1': 0.9336118615962334, 's2': 0.0040744598502142435, 's3': -0.905233638927611, 't0': 55961.71828485154}","{'amplitude': 0.12592734012389956, 'color': 0.010160303108453474, 's1': 0.08378511195054446, 's2': 0.17078492877373608, 's3': 0.21616738633262594, 't0': 0.19648945349575178}","[[ 3.86081053e-02 -1.33739389e-02  9.79369032e-04  1.20597995e-02
  -4.72740959e-03 -1.95358006e-02]
 [-1.33739389e-02  1.58576950e-02 -1.15657858e-03 -7.99223460e-03
   4.28471615e-03  9.95233138e-03]
 [ 9.79369032e-04 -1.15657858e-03  1.03231759e-04  4.88021899e-04
  -3.80531565e-04 -5.64315204e-05]
 [ 1.20597995e-02 -7.99223460e-03  4.88021899e-04  7.01994498e-03
  -5.99142016e-03 -1.16844209e-02]
 [-4.72740959e-03  4.28471615e-03 -3.80531565e-04 -5.99142016e-03
   2.91674919e-02  8.36458660e-03]
 [-1.95358006e-02  9.95233138e-03 -5.64315204e-05 -1.16844209e-02
   8.36458660e-03  4.67283389e-02]]","{'amplitude': 86.90659260511238, 'color': 0.017980794180277072, 's1': 0.9686083325767179, 's2': 0.03923443452824861, 's3': -0.8584046749675348, 't0': 55961.60809333705}","{'amplitude': 0.2793317698820932, 'color': 0.020019258235761797, 's1': 0.16577994534045615, 's2': 0.2651300560708527, 's3': 0.4174260093676707, 't0': 0.3793869510422217}","[[ 0.14393446 -0.07273426  0.00473628  0.05256792  0.03006464 -0.10783117]
 [-0.07273426  0.07802624 -0.00530701 -0.03918797 -0.0103073   0.06567528]
 [ 0.00473628 -0.00530701  0.00040077  0.00241716  0.00036114 -0.00286791]
 [ 0.05256792 -0.03918797  0.00241716  0.02748299  0.00120446 -0.05458867]
 [ 0.03006464 -0.0103073   0.00036114  0.00120446  0.07029395 -0.02550288]
 [-0.10783117  0.06567528 -0.00286791 -0.05458867 -0.02550288  0.17424447]]"
SN2012bl,"{'amplitude': 88.00853623165656, 'color': 0.005908543328066935, 's1': -0.13955244883072154, 's2': -2.189847998163744, 's3': -1.2100016973412149, 't0': 56019.63408153819}","{'amplitude': 0.14719416964314358, 'color': 0.016671836285714677, 's1': 0.15658548085928625, 's2': 0.3982445174896355, 's3': 0.19185924573963395, 't0': 0.5927772876147265}","[[ 3.51384913e-01  9.40701348e-03  1.74095267e-03  6.26462938e-03
   1.77834052e-01  1.80424177e-02]
 [ 9.40701348e-03  2.16661236e-02 -2.25118334e-03 -5.25416586e-03
   1.62881224e-02 -1.73745776e-02]
 [ 1.74095267e-03 -2.25118334e-03  2.77950125e-04  2.37842206e-04
  -5.18493997e-04  2.27588320e-03]
 [ 6.26462938e-03 -5.25416586e-03  2.37842206e-04  2.45190128e-02
  -1.86048954e-02  9.42271443e-03]
 [ 1.77834052e-01  1.62881224e-02 -5.18493997e-04 -1.86048954e-02
   1.58598696e-01 -4.92109938e-03]
 [ 1.80424177e-02 -1.73745776e-02  2.27588320e-03  9.42271443e-03
  -4.92109938e-03  3.68099702e-02]]","{'amplitude': 88.16306936660509, 'color': -0.051743411966398443, 's1': -0.11839527226310183, 's2': 1.6609015505890343, 's3': -0.00930247571383676, 't0': 56021.418421989176}","{'amplitude': 0.5191240746652812, 'color': 0.05517470871613228, 's1': 0.23396265508884678, 's2': 1.296965981193606, 's3': 0.6146329156011247, 't0': 0.608990842743189}","[[ 0.37086985  0.03983938 -0.01279314  0.05862564  0.55776363  0.19822366]
 [ 0.03983938  0.2694898  -0.0259429   0.03548459  0.09536636  0.20683222]
 [-0.01279314 -0.0259429   0.00304425 -0.00343126 -0.03795003 -0.02671162]
 [ 0.05862564  0.03548459 -0.00343126  0.05473852 -0.01740251  0.0711098 ]
 [ 0.55776363  0.09536636 -0.03795003 -0.01740251  1.68212076  0.44868275]
 [ 0.19822366  0.20683222 -0.02671162  0.0711098   0.44868275  0.37777362]]"
SN2012cg,"{'amplitude': 79.10761589792662, 'color': 0.2016744458992334, 's1': -0.5521277859341797, 's2': -0.4194816582275785, 's3': 0.7810520857955687, 't0': 56082.70341878267}","{'amplitude': 0.07118078432061492, 'color': 0.008335510374787294, 's1': 0.06198703278157707, 's2': 0.07685969551565312, 's3': 0.11387906593805353, 't0': 0.07117446932252844}","[[ 5.06580508e-03 -2.51201128e-03  2.46508307e-04  1.01001601e-03
   3.75163994e-03  7.36289082e-03]
 [-2.51201128e-03  5.06670406e-03 -5.79087354e-04  1.07426852e-03
  -2.77684422e-03 -4.87475398e-03]
 [ 2.46508307e-04 -5.79087354e-04  6.94807332e-05 -2.11887135e-04
   3.01171324e-04  4.89594952e-04]
 [ 1.01001601e-03  1.07426852e-03 -2.11887135e-04  3.84239223e-03
   3.26970726e-04  2.24824309e-03]
 [ 3.75163994e-03 -2.77684422e-03  3.01171324e-04  3.26970726e-04
   5.90741279e-03  7.15990610e-03]
 [ 7.36289082e-03 -4.87475398e-03  4.89594952e-04  2.24824309e-03
   7.15990610e-03  1.29684417e-02]]","{'amplitude': 79.52578421574358, 'color': 0.1494399863089257, 's1': -0.5478949872039068, 's2': -0.05503539179773927, 's3': 0.7467700624329673, 't0': 56082.70458937171}","{'amplitude': 0.2369128772100369, 'color': 0.020481480984814355, 's1': 0.3721233042133895, 's2': 0.13051453838717206, 's3': 0.20347570656899913, 't0': 0.09613751928191751}","[[ 0.00924242 -0.01910356  0.00162046  0.02029015 -0.00588275  0.0156241 ]
 [-0.01910356  0.05612771 -0.00476049 -0.0607952   0.01988092 -0.04229145]
 [ 0.00162046 -0.00476049  0.00041949  0.00430223 -0.00146477  0.00339969]
 [ 0.02029015 -0.0607952   0.00430223  0.13847575 -0.044894    0.06711396]
 [-0.00588275  0.01988092 -0.00146477 -0.044894    0.01703404 -0.02233197]
 [ 0.0156241  -0.04229145  0.00339969  0.06711396 -0.02233197  0.04140236]]"
SN2012cp,"{'amplitude': 87.69460353360252, 'color': 0.31304261770362163, 's1': -0.16709695151448725, 's2': -0.44628073952781305, 's3': 0.23754283995745637, 't0': 56082.407477901004}","{'amplitude': 0.33647443566951823, 'color': 0.03569971136104801, 's1': 0.3236402899012558, 's2': 0.6570543127591557, 's3': 0.6218512187344024, 't0': 0.2653688427628277}","[[ 0.07042062 -0.03496189  0.00310476  0.04050957 -0.02997552  0.07482405]
 [-0.03496189  0.11321505 -0.0116651  -0.03271738  0.03720873 -0.1058718 ]
 [ 0.00310476 -0.0116651   0.00127447  0.00178744 -0.00556174  0.00908483]
 [ 0.04050957 -0.03271738  0.00178744  0.10474304 -0.04923999  0.0813447 ]
 [-0.02997552  0.03720873 -0.00556174 -0.04923999  0.43172037  0.19867136]
 [ 0.07482405 -0.1058718   0.00908483  0.0813447   0.19867136  0.38669894]]","{'amplitude': 88.48380574663835, 'color': 0.22474626188472954, 's1': -0.3115416076818975, 's2': 0.25733738648275933, 's3': 0.15624924540614027, 't0': 56082.57978303376}","{'amplitude': 0.8128882689017877, 'color': 0.08901369955704486, 's1': 0.4687232847178555, 's2': 0.9640274047244516, 's3': 0.7919713796242491, 't0': 0.44497400770586537}","[[ 0.19800187  0.03631054 -0.00804678  0.097304    0.19418459  0.23013935]
 [ 0.03631054  0.66078734 -0.07126608  0.06172945  0.36200905 -0.05772891]
 [-0.00804678 -0.07126608  0.00792344 -0.00838073 -0.04831363  0.00169988]
 [ 0.097304    0.06172945 -0.00838073  0.21970152 -0.00257186  0.21490701]
 [ 0.19418459  0.36200905 -0.04831363 -0.00257186  0.92934884  0.29447355]
 [ 0.23013935 -0.05772891  0.00169988  0.21490701  0.29447355  0.62721867]]"
SN2012dn,"{'amplitude': 81.20865279445857, 'color': 0.03609868061130903, 's1': -0.044780818207255955, 's2': -0.22839315713571423, 's3': -0.5157584589249146, 't0': 56136.16640835937}","{'amplitude': 4.19908906542613, 'color': 0.2639511045286415, 's1': 1.107960029923243, 's2': 0.44237496294762657, 's3': 1.127728795580395, 't0': 62.89665325334761}","[[ 3.95598899e+03 -1.27433615e+02 -1.40257795e+01 -4.10532538e+01
  -3.76531138e+00 -6.47270891e+01]
 [-1.27433615e+02  1.76323490e+01  2.70172446e-02  2.98366578e+00
   1.54894720e+00  2.72080960e+00]
 [-1.40257795e+01  2.70172446e-02  6.96701856e-02  8.28671496e-02
  -2.79435431e-02  2.29680508e-01]
 [-4.10532538e+01  2.98366578e+00  8.28671496e-02  1.22757543e+00
   2.01382854e-01  6.72887396e-01]
 [-3.76531138e+00  1.54894720e+00 -2.79435431e-02  2.01382854e-01
   1.95695608e-01  2.02818563e-01]
 [-6.47270891e+01  2.72080960e+00  2.29680508e-01  6.72887396e-01
   2.02818563e-01  1.27177224e+00]]","{'amplitude': 84.63869916487212, 'color': -0.07508355637091636, 's1': 1.8217970012744569, 's2': -1.489483362423072, 's3': 3.2020591797040305, 't0': 56134.77860079495}","{'amplitude': 2.9906829691850776, 'color': 0.1519432548235691, 's1': 0.904571538358261, 's2': 0.9207877343494592, 's3': 1.039499599180821, 't0': 13.918060593591417}","[[ 1.93712411e+02 -4.06634909e+01  2.07971642e+00 -1.08202287e+01
   3.97943277e+00 -1.42417786e+01]
 [-4.06634909e+01  8.94418462e+00 -4.50179226e-01  2.05948201e+00
  -1.18533129e+00  2.98107294e+00]
 [ 2.07971642e+00 -4.50179226e-01  2.30867527e-02 -1.13388631e-01
   5.05015149e-02 -1.52293604e-01]
 [-1.08202287e+01  2.05948201e+00 -1.13388631e-01  8.18249668e-01
   6.12002142e-02  8.01155121e-01]
 [ 3.97943277e+00 -1.18533129e+00  5.05015149e-02  6.12002142e-02
   8.47850052e-01 -3.04549144e-01]
 [-1.42417786e+01  2.98107294e+00 -1.52293604e-01  8.01155121e-01
  -3.04549144e-01  1.08055942e+00]]"
SN2012fr,"{'amplitude': 79.64900324433638, 'color': 0.10133875003050942, 's1': -0.33953674531848466, 's2': -2.105164135499456, 's3': -0.9533876924508143, 't0': 56244.935643206285}","{'amplitude': 0.25268459103203206, 'color': 0.02623988432191516, 's1': 0.28924243138531547, 's2': 0.4483332097752412, 's3': 0.4559491031228749, 't0': 0.16476198048673543}","[[ 0.02714651 -0.01267213  0.00233707 -0.01432261 -0.05175785  0.02602478]
 [-0.01267213  0.0638495  -0.00565384 -0.01484196  0.00237764 -0.08607291]
 [ 0.00233707 -0.00565384  0.00068853 -0.00239104 -0.00611102  0.00903274]
 [-0.01432261 -0.01484196 -0.00239104  0.08366118  0.11263463  0.00358069]
 [-0.05175785  0.00237764 -0.00611102  0.11263463  0.20100267 -0.03938087]
 [ 0.02602478 -0.08607291  0.00903274  0.00358069 -0.03938087  0.20788958]]","{'amplitude': 79.18556193071126, 'color': 0.13058161013698233, 's1': -1.357174989837942, 's2': -0.5837455546128479, 's3': -0.8558581777766698, 't0': 56244.524862756516}","{'amplitude': 0.1293576901123771, 'color': 0.009479795474010731, 's1': 0.06214669438252108, 's2': 0.15536176276272548, 's3': 0.15358156558807692, 't0': 0.0842743212673962}","[[ 7.10216123e-03  7.05507071e-03 -3.38666815e-04 -1.68119404e-03
   1.08002390e-02  1.09140598e-02]
 [ 7.05507071e-03  1.67334120e-02 -1.14493750e-03 -3.23852680e-03
   1.42461246e-02  1.09940169e-02]
 [-3.38666815e-04 -1.14493750e-03  8.98665222e-05  1.17676048e-04
  -6.61900937e-04 -3.63047097e-04]
 [-1.68119404e-03 -3.23852680e-03  1.17676048e-04  3.86221162e-03
  -6.55867407e-03 -5.06303872e-03]
 [ 1.08002390e-02  1.42461246e-02 -6.61900937e-04 -6.55867407e-03
   2.41372773e-02  2.07822208e-02]
 [ 1.09140598e-02  1.09940169e-02 -3.63047097e-04 -5.06303872e-03
   2.07822208e-02  2.35872973e-02]]"
