object_id,mean,std,covariance,mean_blue,std_blue,covariance_blue
SN2007A,"{'amplitude': 88.01030687823915, 'color': 0.1565441778567548, 's1': -0.3749337683136583, 's2': -0.8536598957315399, 's3': 0.2422459997552663, 't0': 54113.8238717303}","{'amplitude': 0.014507365042004543, 'color': 0.002581654472632481, 's1': 0.07120083614489406, 's2': 0.10592994259143398, 's3': 0.20450524899288633, 't0': 0.051066255802430266}","[[ 2.60776248e-03  3.11976755e-05  4.47356454e-05 -1.16138918e-03
   2.49605118e-03 -6.93909718e-03]
 [ 3.11976755e-05  2.10463640e-04 -3.04421886e-05  1.20646601e-04
  -1.87033253e-04  3.72417781e-04]
 [ 4.47356454e-05 -3.04421886e-05  6.66493982e-06 -9.53643688e-05
   1.56115216e-04 -2.85210071e-04]
 [-1.16138918e-03  1.20646601e-04 -9.53643688e-05  5.06955907e-03
  -4.72167972e-03  3.91113478e-03]
 [ 2.49605118e-03 -1.87033253e-04  1.56115216e-04 -4.72167972e-03
   1.12211527e-02 -1.51857045e-02]
 [-6.93909718e-03  3.72417781e-04 -2.85210071e-04  3.91113478e-03
  -1.51857045e-02  4.18223969e-02]]","{'amplitude': 88.0395898358325, 'color': 0.15532904263360914, 's1': -0.4587888904044719, 's2': -0.5811233529894112, 's3': 0.4457457247732076, 't0': 54113.715940443384}","{'amplitude': 0.10636300442765524, 'color': 0.016103279598923624, 's1': 0.09414256838798969, 's2': 0.35832596393585264, 's3': 0.3684174508684176, 't0': 0.06568651663613667}","[[ 0.00431472 -0.00157116  0.00028917 -0.00032821  0.00805804 -0.00648804]
 [-0.00157116  0.01131309 -0.00170783  0.00816047 -0.03573419  0.03795145]
 [ 0.00028917 -0.00170783  0.00025932 -0.00123905  0.00547358 -0.00576514]
 [-0.00032821  0.00816047 -0.00123905  0.00886282 -0.02798585  0.02544619]
 [ 0.00805804 -0.03573419  0.00547358 -0.02798585  0.1283975  -0.11956578]
 [-0.00648804  0.03795145 -0.00576514  0.02544619 -0.11956578  0.13573142]]"
SN2007af,"{'amplitude': 82.65931830230174, 'color': 0.08173654787641817, 's1': 0.49258260156234446, 's2': 0.20743987526728694, 's3': -0.0864286747417375, 't0': 54175.14773775742}","{'amplitude': 0.01929741816023193, 'color': 0.004792230916994394, 's1': 0.025789638417280877, 's2': 0.24262340727940598, 's3': 0.11111050116526934, 't0': 0.07654318905078819}","[[ 5.85885979e-03 -3.19600941e-04  6.06798913e-05  2.64589818e-04
  -6.13947334e-03  3.46693566e-03]
 [-3.19600941e-04  3.72390348e-04 -2.03066862e-05 -2.04606220e-04
  -1.87860523e-03  7.24145228e-04]
 [ 6.06798913e-05 -2.03066862e-05  2.29654772e-05 -9.18467762e-05
  -8.24404376e-04  2.75815711e-04]
 [ 2.64589818e-04 -2.04606220e-04 -9.18467762e-05  6.65105450e-04
   5.22579729e-03 -1.68888167e-03]
 [-6.13947334e-03 -1.87860523e-03 -8.24404376e-04  5.22579729e-03
   5.88661178e-02 -2.33482985e-02]
 [ 3.46693566e-03  7.24145228e-04  2.75815711e-04 -1.68888167e-03
  -2.33482985e-02  1.23455435e-02]]","{'amplitude': 82.78326994352206, 'color': 0.067789263645466, 's1': 0.45632973604464194, 's2': -0.17805839221848896, 's3': 0.16284449870413772, 't0': 54175.122385553834}","{'amplitude': 0.022583689574393852, 'color': 0.0026080658136952766, 's1': 0.025511048860348832, 's2': 0.05201637528641355, 's3': 0.06339643774967677, 't0': 0.02877144068138485}","[[ 8.27795799e-04 -2.96871239e-04  9.15858883e-06  5.15711296e-04
   8.17132914e-04 -9.57015781e-04]
 [-2.96871239e-04  5.10023035e-04 -5.12743663e-05 -1.78377604e-04
  -8.36688511e-04  1.27814285e-03]
 [ 9.15858883e-06 -5.12743663e-05  6.80200729e-06 -1.13170762e-05
   5.97666153e-05 -1.19558115e-04]
 [ 5.15711296e-04 -1.78377604e-04 -1.13170762e-05  6.50813614e-04
   7.74458528e-04 -5.63927008e-04]
 [ 8.17132914e-04 -8.36688511e-04  5.97666153e-05  7.74458528e-04
   2.70570330e-03 -2.78663325e-03]
 [-9.57015781e-04  1.27814285e-03 -1.19558115e-04 -5.63927008e-04
  -2.78663325e-03  4.01910832e-03]]"
SN2007ai,"{'amplitude': 90.67378524909067, 'color': 0.40032333750382043, 's1': -0.7809396377144129, 's2': 0.3825861917811228, 's3': 0.9416337121636598, 't0': 54174.04082318393}","{'amplitude': 0.18127561386785065, 'color': 0.02441454166886539, 's1': 0.3388619706073128, 's2': 0.7904453148059787, 's3': 0.5729843084793347, 't0': 0.47223949480309296}","[[ 2.23010140e-01 -1.84715571e-02  4.28556376e-03 -1.40228531e-02
   1.74028034e-02 -1.61393110e-01]
 [-1.84715571e-02  3.28608482e-02 -4.31190726e-03  5.63504614e-02
  -1.26784242e-01  9.15280106e-02]
 [ 4.28556376e-03 -4.31190726e-03  5.96069845e-04 -7.37722141e-03
   1.55237314e-02 -1.31735203e-02]
 [-1.40228531e-02  5.63504614e-02 -7.37722141e-03  1.14827435e-01
  -2.17569570e-01  1.58613094e-01]
 [ 1.74028034e-02 -1.26784242e-01  1.55237314e-02 -2.17569570e-01
   6.24803796e-01 -3.26774957e-01]
 [-1.61393110e-01  9.15280106e-02 -1.31735203e-02  1.58613094e-01
  -3.26774957e-01  3.28311018e-01]]","{'amplitude': 90.93701298330046, 'color': 0.37637101116870425, 's1': -0.32610272765680376, 's2': 0.2241589214451215, 's3': 1.2637430477061362, 't0': 54174.017415538874}","{'amplitude': 0.07881377872571074, 'color': 0.012073811724602352, 's1': 0.17035711859434752, 's2': 0.3032037108394175, 's3': 0.2793434629593293, 't0': 0.35301003453954094}","[[ 0.12461608  0.00229219  0.0012736   0.03598814 -0.07596837 -0.0321426 ]
 [ 0.00229219  0.00621161 -0.00085852  0.0071344  -0.00386451  0.01701877]
 [ 0.0012736  -0.00085852  0.00014578 -0.00079055 -0.00084622 -0.00313203]
 [ 0.03598814  0.0071344  -0.00079055  0.02902155 -0.00930896  0.02090916]
 [-0.07596837 -0.00386451 -0.00084622 -0.00930896  0.09193249  0.02859938]
 [-0.0321426   0.01701877 -0.00313203  0.02090916  0.02859938  0.07803277]]"
SN2007as,"{'amplitude': 88.30020792392816, 'color': 0.12786912028093697, 's1': 0.5158861117323276, 's2': -0.03923565431552609, 's3': -1.0547384440754124, 't0': 54182.00687104921}","{'amplitude': 0.06791252489580554, 'color': 0.007098263590007297, 's1': 0.011436103680782597, 's2': 0.18273780156883596, 's3': 0.1462419658633224, 't0': 0.24456769157233782}","[[ 5.98133558e-02 -1.53733734e-02  1.60322303e-03  2.16052536e-03
   3.96417733e-02 -3.22473384e-02]
 [-1.53733734e-02  4.61211104e-03 -4.78306415e-04 -4.99110388e-04
  -1.01546728e-02  9.36810943e-03]
 [ 1.60322303e-03 -4.78306415e-04  5.03853460e-05  5.35240744e-05
   1.00907194e-03 -9.82646655e-04]
 [ 2.16052536e-03 -4.99110388e-04  5.35240744e-05  1.30784467e-04
   1.35648982e-03 -1.10816315e-03]
 [ 3.96417733e-02 -1.01546728e-02  1.00907194e-03  1.35648982e-03
   3.33931041e-02 -1.84210387e-02]
 [-3.22473384e-02  9.36810943e-03 -9.82646655e-04 -1.10816315e-03
  -1.84210387e-02  2.13867126e-02]]","{'amplitude': 88.71684848085371, 'color': 0.07605916326223389, 's1': 0.5167987829700904, 's2': -0.9208771531897361, 's3': -0.054981167842810215, 't0': 54181.67493070359}","{'amplitude': 0.1737371767246927, 'color': 0.02554433469029823, 's1': 0.04863740218200922, 's2': 0.4714233674067578, 's3': 0.46324634524167185, 't0': 0.3609422077139952}","[[ 0.13027928 -0.00992569  0.0032773   0.01573144  0.09097126 -0.05002054]
 [-0.00992569  0.03018461 -0.00428036 -0.00174253 -0.07041275  0.07674059]
 [ 0.0032773  -0.00428036  0.00065251  0.00043825  0.01128853 -0.01112653]
 [ 0.01573144 -0.00174253  0.00043825  0.0023656   0.01202836 -0.00790586]
 [ 0.09097126 -0.07041275  0.01128853  0.01202836  0.22223999 -0.20272822]
 [-0.05002054  0.07674059 -0.01112653 -0.00790586 -0.20272822  0.21459718]]"
SN2007ba,"{'amplitude': 90.12430332029345, 'color': 0.32425280058908595, 's1': 1.9463269849016662, 's2': -1.900287269387988, 's3': -0.4502407726931347, 't0': 54197.471979514834}","{'amplitude': 0.3900329300974874, 'color': 0.029436736168294387, 's1': 0.09733432764821451, 's2': 0.8350683610004865, 's3': 0.25987846053380903, 't0': 0.4787779846238871}","[[ 0.22922836 -0.17038195  0.01146942  0.03966527  0.37918275 -0.09533582]
 [-0.17038195  0.15212569 -0.01107474 -0.03151494 -0.29183019  0.07324415]
 [ 0.01146942 -0.01107474  0.00086652  0.0019208   0.01919952 -0.00446107]
 [ 0.03966527 -0.03151494  0.0019208   0.00947397  0.07470262 -0.02272064]
 [ 0.37918275 -0.29183019  0.01919952  0.07470262  0.69733917 -0.20046693]
 [-0.09533582  0.07324415 -0.00446107 -0.02272064 -0.20046693  0.06753681]]","{'amplitude': 90.91836801012526, 'color': 0.2627152729845691, 's1': 1.735226169469699, 's2': 0.46724397874038187, 's3': 0.15216783103926207, 't0': 54197.4905467973}","{'amplitude': 0.750895577899344, 'color': 0.06832785086939659, 's1': 0.09099028649039377, 's2': 0.9467844824198607, 's3': 0.6108250367714874, 't0': 0.18593800756826384}","[[ 3.45729427e-02 -2.55819184e-02  2.69081202e-03 -7.30167971e-03
   7.23328408e-02 -6.60744847e-02]
 [-2.55819184e-02  5.63844169e-01 -5.04847888e-02 -3.49650914e-02
  -5.45099431e-01  3.02086099e-01]
 [ 2.69081202e-03 -5.04847888e-02  4.66869520e-03  2.61904692e-03
   4.51105206e-02 -2.53431403e-02]
 [-7.30167971e-03 -3.49650914e-02  2.61904692e-03  8.27923224e-03
   1.90006341e-02 -8.33677131e-04]
 [ 7.23328408e-02 -5.45099431e-01  4.51105206e-02  1.90006341e-02
   8.96400856e-01 -5.53206882e-01]
 [-6.60744847e-02  3.02086099e-01 -2.53431403e-02 -8.33677131e-04
  -5.53206882e-01  3.73107226e-01]]"
SN2007bc,"{'amplitude': 89.08091548217035, 'color': 0.000736455132322917, 's1': 0.8340911067781972, 's2': 1.0714004300497346, 's3': 0.34988288302360204, 't0': 54200.53450578053}","{'amplitude': 0.09797233692613413, 'color': 0.012907299718337527, 's1': 0.03968461833919362, 's2': 0.20563232084856148, 's3': 0.49078094955323776, 't0': 0.6355808914439737}","[[ 4.03963070e-01 -3.10791124e-02  6.78384581e-03  2.06991727e-02
  -1.63522969e-02 -3.03806583e-01]
 [-3.10791124e-02  9.59857880e-03 -9.73635774e-04 -1.82274717e-03
  -1.07711143e-02  2.92066948e-02]
 [ 6.78384581e-03 -9.73635774e-04  1.66598386e-04  3.18811521e-04
  -2.08471383e-04 -5.27215720e-03]
 [ 2.06991727e-02 -1.82274717e-03  3.18811521e-04  1.57486893e-03
   1.73008801e-04 -1.55400189e-02]
 [-1.63522969e-02 -1.07711143e-02 -2.08471383e-04  1.73008801e-04
   4.22846514e-02 -4.19042148e-03]
 [-3.03806583e-01  2.92066948e-02 -5.27215720e-03 -1.55400189e-02
  -4.19042148e-03  2.40865940e-01]]","{'amplitude': 89.111472824033, 'color': 0.01155712824742406, 's1': 0.886599912446125, 's2': 0.6741092731268248, 's3': 0.047639717223379785, 't0': 54201.002506618264}","{'amplitude': 0.04763982846809437, 'color': 0.007866041843469923, 's1': 0.05336853518416688, 's2': 0.05814914161866047, 's3': 0.16615641513262644, 't0': 0.07902891619773432}","[[ 6.24556960e-03 -2.07492586e-03  3.82272629e-04 -1.98325691e-03
   1.47492512e-03 -9.27803970e-03]
 [-2.07492586e-03  2.26955326e-03 -3.58905775e-04  2.04894423e-03
  -2.02779065e-03  6.97332021e-03]
 [ 3.82272629e-04 -3.58905775e-04  6.18746143e-05 -3.85604736e-04
   2.78201463e-04 -1.25079720e-03]
 [-1.98325691e-03  2.04894423e-03 -3.85604736e-04  2.84820055e-03
  -1.65482381e-03  8.24340279e-03]
 [ 1.47492512e-03 -2.02779065e-03  2.78201463e-04 -1.65482381e-03
   3.38132267e-03 -5.71332287e-03]
 [-9.27803970e-03  6.97332021e-03 -1.25079720e-03  8.24340279e-03
  -5.71332287e-03  2.76079543e-02]]"
SN2007bd,"{'amplitude': 91.63089350933353, 'color': -0.04837117960730226, 's1': 0.6095992855675589, 's2': -0.20812115942163922, 's3': -0.2808152047811983, 't0': 54207.55748272749}","{'amplitude': 0.11139718809947317, 'color': 0.014567567461115732, 's1': 0.01710353835483746, 's2': 0.5304356810304733, 's3': 0.15836793471305857, 't0': 0.0898433841944115}","[[ 8.07183368e-03  7.67191065e-03 -1.01538949e-03  2.93589073e-04
   4.04792847e-02  9.83388612e-03]
 [ 7.67191065e-03  1.24093335e-02 -1.56701962e-03  3.47725567e-04
   5.63066493e-02  1.64502930e-02]
 [-1.01538949e-03 -1.56701962e-03  2.12214022e-04 -3.17414663e-05
  -7.42078612e-03 -2.07915014e-03]
 [ 2.93589073e-04  3.47725567e-04 -3.17414663e-05  2.92531024e-04
   2.05083012e-03  4.87999461e-04]
 [ 4.04792847e-02  5.63066493e-02 -7.42078612e-03  2.05083012e-03
   2.81362012e-01  7.55743562e-02]
 [ 9.83388612e-03  1.64502930e-02 -2.07915014e-03  4.87999461e-04
   7.55743562e-02  2.50804027e-02]]","{'amplitude': 91.45415552503434, 'color': -0.033378751328040454, 's1': 0.6154304970878497, 's2': -0.5611319885506846, 's3': -0.4234256830855718, 't0': 54207.64831075147}","{'amplitude': 0.06599212084907484, 'color': 0.005341749542641023, 's1': 0.04369722467188249, 's2': 0.5561640866296543, 's3': 0.19577567777918753, 't0': 0.19562568581569356}","[[ 3.82694090e-02  9.85233771e-03 -5.77506259e-04 -6.46352696e-03
   9.12202459e-02  2.84480218e-02]
 [ 9.85233771e-03  4.35496001e-03 -3.14084460e-04 -2.14522708e-03
   2.40677351e-02  1.06139522e-02]
 [-5.77506259e-04 -3.14084460e-04  2.85342882e-05  1.37514448e-04
  -1.17896314e-03 -6.80799111e-04]
 [-6.46352696e-03 -2.14522708e-03  1.37514448e-04  1.90944744e-03
  -9.29791940e-03 -7.01998745e-03]
 [ 9.12202459e-02  2.40677351e-02 -1.17896314e-03 -9.29791940e-03
   3.09318491e-01  5.90859438e-02]
 [ 2.84480218e-02  1.06139522e-02 -6.80799111e-04 -7.01998745e-03
   5.90859438e-02  3.83281160e-02]]"
SN2007ca,"{'amplitude': 87.45713654809066, 'color': 0.2560956961499566, 's1': -0.6150195119898291, 's2': -0.22851172511794185, 's3': -0.03483849110918905, 't0': 54228.27101154084}","{'amplitude': 0.05589494698432124, 'color': 0.009861731805861954, 's1': 0.11822641094502516, 's2': 0.3630571387130355, 's3': 0.29826136384795304, 't0': 0.03920818883195104}","[[ 1.53728207e-03 -7.23934225e-04  1.65290061e-04 -1.79417217e-03
  -3.05572388e-03 -3.30571440e-03]
 [-7.23934225e-04  3.12424510e-03 -4.98425122e-04  3.35814605e-03
   3.47562655e-03  5.79560195e-03]
 [ 1.65290061e-04 -4.98425122e-04  9.72537542e-05 -9.08907725e-04
  -1.90818516e-03 -1.98089799e-03]
 [-1.79417217e-03  3.35814605e-03 -9.08907725e-04  1.39774842e-02
   3.47925721e-02  2.59228478e-02]
 [-3.05572388e-03  3.47562655e-03 -1.90818516e-03  3.47925721e-02
   1.31810486e-01  8.00028779e-02]
 [-3.30571440e-03  5.79560195e-03 -1.98089799e-03  2.59228478e-02
   8.00028779e-02  8.89598412e-02]]","{'amplitude': 87.48888030019133, 'color': 0.2556387109496193, 's1': -0.7297046819985169, 's2': -0.5700797182874437, 's3': -0.2135151145894165, 't0': 54228.242797841405}","{'amplitude': 0.1184528175992466, 'color': 0.014005615313546708, 's1': 0.036630707263506, 's2': 0.156955939770918, 's3': 0.26345672915437807, 't0': 0.053462858496810865}","[[ 0.00285828 -0.00584785  0.00069308 -0.00146841  0.00770402 -0.0127568 ]
 [-0.00584785  0.01403107 -0.00165633  0.00332052 -0.0175381   0.03039269]
 [ 0.00069308 -0.00165633  0.00019616 -0.00040205  0.00207607 -0.00361431]
 [-0.00146841  0.00332052 -0.00040205  0.00134181 -0.00393088  0.00790406]
 [ 0.00770402 -0.0175381   0.00207607 -0.00393088  0.02463517 -0.03721666]
 [-0.0127568   0.03039269 -0.00361431  0.00790406 -0.03721666  0.06940945]]"
SN2007hj,"{'amplitude': 86.92791011549595, 'color': 0.1894792192758533, 's1': 1.5712166982792999, 's2': 1.188763994304135, 's3': 0.5604865041289601, 't0': 54347.94452847365}","{'amplitude': 0.4922776397531399, 'color': 0.03689714515005389, 's1': 0.5479049519223526, 's2': 0.6329850191951114, 's3': 1.0737199141433003, 't0': 2.0564168338212356}","[[ 4.22885019e+00 -6.11139260e-01  3.80990880e-02  4.58820704e-01
   1.15474524e+00 -1.84185744e+00]
 [-6.11139260e-01  2.42337275e-01 -1.67413462e-02 -2.52783568e-01
  -1.99230882e-01  1.10473254e-01]
 [ 3.80990880e-02 -1.67413462e-02  1.36139932e-03  1.68878514e-02
   9.99876965e-03 -4.13594033e-03]
 [ 4.58820704e-01 -2.52783568e-01  1.68878514e-02  3.00199836e-01
   1.56365941e-01  4.23241229e-02]
 [ 1.15474524e+00 -1.99230882e-01  9.99876965e-03  1.56365941e-01
   4.00670035e-01 -5.40167141e-01]
 [-1.84185744e+00  1.10473254e-01 -4.13594033e-03  4.23241229e-02
  -5.40167141e-01  1.15287445e+00]]","{'amplitude': 86.87455481772923, 'color': 0.15716130587614133, 's1': 0.5942966640600134, 's2': 2.402766210088773, 's3': 1.8297084811315285, 't0': 54343.69880358342}","{'amplitude': 0.0875549463992218, 'color': 0.006423256174264427, 's1': 0.068005484975987, 's2': 0.19106797493473465, 's3': 0.14323862784975797, 't0': 0.35536746109019784}","[[ 1.26286032e-01 -1.81122936e-02 -1.77611129e-04  2.24716619e-02
   6.13534316e-02 -4.57755576e-02]
 [-1.81122936e-02  7.66586864e-03 -2.93944894e-04 -3.57814617e-03
  -1.31563631e-02  8.11055038e-03]
 [-1.77611129e-04 -2.93944894e-04  4.12582199e-05 -2.20035413e-05
  -2.75736927e-05  2.16766920e-04]
 [ 2.24716619e-02 -3.57814617e-03 -2.20035413e-05  4.62474599e-03
   1.18733377e-02 -8.52267421e-03]
 [ 6.13534316e-02 -1.31563631e-02 -2.75736927e-05  1.18733377e-02
   3.65069710e-02 -2.64899415e-02]
 [-4.57755576e-02  8.11055038e-03  2.16766920e-04 -8.52267421e-03
  -2.64899415e-02  2.05173045e-02]]"
SN2007jg,"{'amplitude': 92.50076148763208, 'color': 0.09188791893444993, 's1': 0.4470550272394763, 's2': 0.17491250445353576, 's3': -1.3095542643058957, 't0': 54367.95383556875}","{'amplitude': 0.14479974471964385, 'color': 0.010035833217334976, 's1': 0.06343211680839964, 's2': 0.14831976924867527, 's3': 0.4386252559785066, 't0': 0.09378995303030557}","[[ 8.79655529e-03  6.29232170e-04  2.16449826e-04  1.57589578e-03
  -9.36393817e-03  7.95953443e-04]
 [ 6.29232170e-04  2.09669661e-02 -1.34609988e-03  8.58619357e-03
  -1.02910188e-02  6.26198894e-02]
 [ 2.16449826e-04 -1.34609988e-03  1.00717948e-04 -4.95354658e-04
   2.22951126e-04 -3.97024261e-03]
 [ 1.57589578e-03  8.58619357e-03 -4.95354658e-04  4.02363344e-03
  -6.17835114e-03  2.63810357e-02]
 [-9.36393817e-03 -1.02910188e-02  2.22951126e-04 -6.17835114e-03
   2.19987539e-02 -3.02098484e-02]
 [ 7.95953443e-04  6.26198894e-02 -3.97024261e-03  2.63810357e-02
  -3.02098484e-02  1.92392115e-01]]","{'amplitude': 92.92838329861185, 'color': 0.049019554084044056, 's1': 0.35314194899892054, 's2': -0.7716549645135371, 's3': 0.1424631547925646, 't0': 54366.89268905858}","{'amplitude': 0.09504215675310154, 'color': 0.013233959979184876, 's1': 0.037458454337490545, 's2': 0.19279460388000655, 's3': 0.3204480610062522, 't0': 0.09317343233252151}","[[ 8.68128849e-03  4.76481726e-03 -6.59255635e-04  2.54184692e-03
  -4.18809616e-04  9.92723764e-03]
 [ 4.76481726e-03  9.03301156e-03 -1.25433234e-03  4.01934793e-04
  -1.12644312e-02  2.83801433e-02]
 [-6.59255635e-04 -1.25433234e-03  1.75137697e-04 -5.82456133e-05
   1.61948426e-03 -3.99898086e-03]
 [ 2.54184692e-03  4.01934793e-04 -5.82456133e-05  1.40313580e-03
   2.95679110e-03 -1.51077293e-03]
 [-4.18809616e-04 -1.12644312e-02  1.61948426e-03  2.95679110e-03
   3.71697593e-02 -4.82358518e-02]
 [ 9.92723764e-03  2.83801433e-02 -3.99898086e-03 -1.51077293e-03
  -4.82358518e-02  1.02686960e-01]]"
SN2007le,"{'amplitude': 82.67905084296845, 'color': 0.23440171533703702, 's1': -0.180238280287081, 's2': -0.1675198283689883, 's3': -1.339636812229373, 't0': 54399.89375412505}","{'amplitude': 0.04959157293860942, 'color': 0.006143219738876458, 's1': 0.11150099864604647, 's2': 0.25428589964025056, 's3': 0.17361908048167304, 't0': 0.18858073783240129}","[[ 3.55626947e-02 -1.51862922e-03 -1.47405873e-04  2.01930919e-02
  -4.54948012e-02 -2.58034951e-02]
 [-1.51862922e-03  2.45932411e-03 -2.77652892e-04 -1.10611113e-03
   1.86731033e-03  2.55838361e-03]
 [-1.47405873e-04 -2.77652892e-04  3.77391488e-05 -7.60723440e-05
   2.54762618e-04  8.79574164e-05]
 [ 2.01930919e-02 -1.10611113e-03 -7.60723440e-05  1.24324727e-02
  -2.68632517e-02 -1.49904726e-02]
 [-4.54948012e-02  1.86731033e-03  2.54762618e-04 -2.68632517e-02
   6.46613188e-02  3.83133717e-02]
 [-2.58034951e-02  2.55838361e-03  8.79574164e-05 -1.49904726e-02
   3.83133717e-02  3.01435851e-02]]","{'amplitude': 82.89669979283413, 'color': 0.21233898469870296, 's1': -0.22428461622165546, 's2': 0.30173520693654693, 's3': -0.46953410084992436, 't0': 54399.881028105236}","{'amplitude': 0.2735321174012449, 'color': 0.027184533596016285, 's1': 0.15234059163606395, 's2': 0.27433787086426115, 's3': 0.7003309435123073, 't0': 0.12118119203022304}","[[ 0.01468488  0.01630543 -0.0017858   0.01370535 -0.01840741  0.04897871]
 [ 0.01630543  0.07481982 -0.0074158   0.03832923 -0.07304274  0.18991247]
 [-0.0017858  -0.0074158   0.000739   -0.00388453  0.00725626 -0.01896839]
 [ 0.01370535  0.03832923 -0.00388453  0.02320766 -0.03982053  0.10103238]
 [-0.01840741 -0.07304274  0.00725626 -0.03982053  0.07526127 -0.18641453]
 [ 0.04897871  0.18991247 -0.01896839  0.10103238 -0.18641453  0.49046343]]"
SN2007on,"{'amplitude': 82.84691784694911, 'color': 0.03654916026223303, 's1': 0.9860513379589123, 's2': -0.5947937769946965, 's3': 0.1427144379009612, 't0': 54420.040522603056}","{'amplitude': 0.3401461634183939, 'color': 0.01409383950215455, 's1': 0.5252009615709441, 's2': 0.04016998128308971, 's3': 0.43264562340136437, 't0': 0.39126467522594}","[[ 1.53088046e-01 -1.05244304e-01 -1.74159594e-03  1.68439048e-01
  -2.71856816e-03 -1.11861609e-01]
 [-1.05244304e-01  1.15699412e-01  1.96086633e-03 -1.74447778e-01
   3.43513033e-03  6.70448175e-02]
 [-1.74159594e-03  1.96086633e-03  1.98636312e-04 -4.10231747e-03
   8.46367727e-05  2.08118095e-05]
 [ 1.68439048e-01 -1.74447778e-01 -4.10231747e-03  2.75836050e-01
  -5.91240066e-03 -1.17248372e-01]
 [-2.71856816e-03  3.43513033e-03  8.46367727e-05 -5.91240066e-03
   1.61362740e-03  7.85618522e-03]
 [-1.11861609e-01  6.70448175e-02  2.08118095e-05 -1.17248372e-01
   7.85618522e-03  1.87182235e-01]]","{'amplitude': 83.35998765184827, 'color': -0.024489398607545704, 's1': 0.810590307823666, 's2': -0.2560384084126644, 's3': -1.0478076128683238, 't0': 54419.7846857116}","{'amplitude': 0.35280069057114277, 'color': 0.014564664999178207, 's1': 0.49795183225563616, 's2': 0.5240243983108371, 's3': 0.6318966716409355, 't0': 0.3967759114663342}","[[ 1.57431124e-01 -9.61767989e-02 -1.47365819e-03  1.69874898e-01
  -1.30967490e-01 -2.19434977e-01]
 [-9.61767989e-02  1.24468327e-01 -2.16077735e-03 -1.58202583e-01
   1.72890772e-01  1.24668288e-01]
 [-1.47365819e-03 -2.16077735e-03  2.12129467e-04  2.25265928e-04
  -2.91270895e-03  3.58376219e-03]
 [ 1.69874898e-01 -1.58202583e-01  2.25265928e-04  2.47956027e-01
  -2.34132119e-01 -2.51243141e-01]
 [-1.30967490e-01  1.72890772e-01 -2.91270895e-03 -2.34132119e-01
   2.74601570e-01  1.51726783e-01]
 [-2.19434977e-01  1.24668288e-01  3.58376219e-03 -2.51243141e-01
   1.51726783e-01  3.99293404e-01]]"
SN2008R,"{'amplitude': 87.38796531877317, 'color': 0.03740732726754963, 's1': 1.2331231255202733, 's2': 1.5056196073032706, 's3': -0.14393766394940283, 't0': 54491.84166687195}","{'amplitude': 0.3997256111832999, 'color': 0.0465106982924016, 's1': 0.31227342289630783, 's2': 0.329100212078307, 's3': 0.6913365245965865, 't0': 2.1174862390061686}","[[ 4.48374797e+00 -8.08541146e-01  9.06235607e-02  5.96307578e-01
  -3.16005010e-01 -1.40155268e+00]
 [-8.08541146e-01  1.59780564e-01 -1.78822730e-02 -1.09616477e-01
   7.20300021e-02  2.65009040e-01]
 [ 9.06235607e-02 -1.78822730e-02  2.16324506e-03  1.07686279e-02
  -1.08576340e-02 -3.08636397e-02]
 [ 5.96307578e-01 -1.09616477e-01  1.07686279e-02  9.75146906e-02
  -1.54980786e-02 -1.74449424e-01]
 [-3.16005010e-01  7.20300021e-02 -1.08576340e-02 -1.54980786e-02
   1.08306950e-01  1.37694568e-01]
 [-1.40155268e+00  2.65009040e-01 -3.08636397e-02 -1.74449424e-01
   1.37694568e-01  4.77946190e-01]]","{'amplitude': 86.45218760710642, 'color': 0.160882515340071, 's1': 1.694265382051513, 's2': 0.7074956141197488, 's3': -0.12015787262922238, 't0': 54494.858442448654}","{'amplitude': 0.10070812443413127, 'color': 0.008751414367533508, 's1': 0.03466049586463088, 's2': 0.3702391072323629, 's3': 0.2684213584868014, 't0': 0.09061957514979153}","[[ 8.21190740e-03 -7.19072804e-03  6.69342803e-04  1.47016720e-04
   2.51987717e-02 -1.93274022e-02]
 [-7.19072804e-03  1.01421263e-02 -8.63545816e-04 -9.82178346e-04
  -3.62864751e-02  2.53771170e-02]
 [ 6.69342803e-04 -8.63545816e-04  7.65872534e-05  4.66220265e-05
   3.01071172e-03 -2.21583902e-03]
 [ 1.47016720e-04 -9.82178346e-04  4.66220265e-05  1.20134997e-03
   3.68103186e-03  2.49823914e-04]
 [ 2.51987717e-02 -3.62864751e-02  3.01071172e-03  3.68103186e-03
   1.37076997e-01 -9.32837855e-02]
 [-1.93274022e-02  2.53771170e-02 -2.21583902e-03  2.49823914e-04
  -9.32837855e-02  7.20500257e-02]]"
