object_id,mean,std,covariance,mean_blue,std_blue,covariance_blue
psc350192,"{'amplitude': 103.40987405857913, 'color': -0.06075214842930799, 's1': -0.01505513500141474, 's2': 0.3979056990874872, 's3': 0.22567096526437153, 't0': 55952.97737072388}","{'amplitude': 0.18654082632605687, 'color': 0.016594836807579522, 's1': 0.23454406642408265, 's2': 0.6731523251655593, 's3': 0.877516526667059, 't0': 0.338073083813242}","[[ 1.14293410e-01  2.41143839e-02  6.32790567e-07 -1.97957875e-02
  -1.00691360e-01 -1.80304233e-01]
 [ 2.41143839e-02  3.47974799e-02 -2.08151381e-03 -4.95128895e-03
  -8.35617803e-02 -9.90769846e-02]
 [ 6.32790567e-07 -2.08151381e-03  2.75388609e-04 -7.18591535e-04
   3.42823800e-04  1.70260984e-03]
 [-1.97957875e-02 -4.95128895e-03 -7.18591535e-04  5.50109191e-02
  -8.33139446e-03  8.42394651e-02]
 [-1.00691360e-01 -8.35617803e-02  3.42823800e-04 -8.33139446e-03
   4.53134053e-01  3.01506349e-01]
 [-1.80304233e-01 -9.90769846e-02  1.70260984e-03  8.42394651e-02
   3.01506349e-01  7.70035255e-01]]","{'amplitude': 103.66498769280116, 'color': -0.0899590363359756, 's1': -0.04910587815238704, 's2': 0.43451932770561236, 's3': -0.38964404592251184, 't0': 55953.068243623864}","{'amplitude': 0.20231425414354226, 'color': 0.02434915348535209, 's1': 0.25706462537197267, 's2': 0.5541424790491113, 's3': 0.6776339844676345, 't0': 0.29307171944041455}","[[ 8.58910327e-02  4.18724583e-04  2.91239977e-04  1.14969369e-02
  -3.28654529e-02 -4.47251530e-02]
 [ 4.18724583e-04  4.09310574e-02 -4.30616325e-03 -8.69637920e-03
  -2.07485806e-02 -8.22479219e-02]
 [ 2.91239977e-04 -4.30616325e-03  5.92881275e-04  1.06680935e-03
  -3.21337038e-03  7.73476931e-03]
 [ 1.14969369e-02 -8.69637920e-03  1.06680935e-03  6.60822216e-02
  -4.89173445e-02 -1.69094278e-02]
 [-3.28654529e-02 -2.07485806e-02 -3.21337038e-03 -4.89173445e-02
   3.07073887e-01  1.39526523e-01]
 [-4.47251530e-02 -8.22479219e-02  7.73476931e-03 -1.69094278e-02
   1.39526523e-01  4.59187817e-01]]"
psc350233,"{'amplitude': 100.42920608096074, 'color': -0.007402851069608607, 's1': 0.4775665737855613, 's2': 0.37670700080189806, 's3': -0.03137176678545593, 't0': 55958.58525132053}","{'amplitude': 0.07394487175486389, 'color': 0.0093090578200975, 's1': 0.043479702760478446, 's2': 0.12049857869064595, 's3': 0.17621435648248487, 't0': 0.09828053717882332}","[[ 9.65906399e-03 -5.46987186e-04  1.56745428e-04 -1.90765109e-03
  -3.07525587e-03 -6.13435300e-03]
 [-5.46987186e-04  5.46784406e-03 -6.34662567e-04  4.54965346e-05
  -3.52516440e-03  2.40609567e-03]
 [ 1.56745428e-04 -6.34662567e-04  8.66585575e-05 -7.86591074e-05
   1.49785769e-04 -4.31088574e-04]
 [-1.90765109e-03  4.54965346e-05 -7.86591074e-05  1.89048455e-03
   3.42221500e-04  2.10800463e-03]
 [-3.07525587e-03 -3.52516440e-03  1.49785769e-04  3.42221500e-04
   1.45199075e-02 -1.29776490e-04]
 [-6.13435300e-03  2.40609567e-03 -4.31088574e-04  2.10800463e-03
  -1.29776490e-04  3.10514994e-02]]","{'amplitude': 100.41280875583313, 'color': -0.004918940822810254, 's1': 0.41167652548460576, 's2': 0.43381099641418003, 's3': -0.14306572680247334, 't0': 55958.654920190456}","{'amplitude': 0.07902881064461353, 'color': 0.009411065598400844, 's1': 0.06690367615789022, 's2': 0.1330594322232411, 's3': 0.2412859666231389, 't0': 0.09865477450579672}","[[ 9.73276453e-03  1.92710217e-04  2.68027143e-05 -2.34475587e-03
  -2.71348353e-03 -8.12396884e-03]
 [ 1.92710217e-04  6.24555291e-03 -6.79222699e-04 -5.20230197e-04
  -4.22853756e-03  1.98934648e-04]
 [ 2.68027143e-05 -6.79222699e-04  8.85681557e-05 -3.43540778e-05
   1.67422092e-04 -1.30985802e-04]
 [-2.34475587e-03 -5.20230197e-04 -3.43540778e-05  4.47610188e-03
  -2.86113665e-04  5.39772909e-03]
 [-2.71348353e-03 -4.22853756e-03  1.67422092e-04 -2.86113665e-04
   1.77048125e-02 -4.62961943e-04]
 [-8.12396884e-03  1.98934648e-04 -1.30985802e-04  5.39772909e-03
  -4.62961943e-04  5.82189177e-02]]"
psc350316,"{'amplitude': 96.06990066606242, 'color': -0.017081582181719037, 's1': -0.6790092877763518, 's2': 1.0582197383132024, 's3': 0.6334580498546858, 't0': 55965.985195282934}","{'amplitude': 0.09450061704963512, 'color': 0.009872536156229314, 's1': 0.14963392520912025, 's2': 0.3067217113855188, 's3': 0.11972733962221294, 't0': 0.05082820734562228}","[[ 2.58350666e-03 -4.21921960e-04  5.59756173e-05 -3.44065131e-03
   4.26524215e-03  2.77863592e-03]
 [-4.21921960e-04  8.93036662e-03 -8.90410419e-04  9.79471720e-03
  -2.48471883e-02 -6.90898296e-03]
 [ 5.59756173e-05 -8.90410419e-04  9.74669702e-05 -9.07672991e-04
   2.32114560e-03  6.25938264e-04]
 [-3.44065131e-03  9.79471720e-03 -9.07672991e-04  2.23903116e-02
  -4.18793534e-02 -1.67308936e-02]
 [ 4.26524215e-03 -2.48471883e-02  2.32114560e-03 -4.18793534e-02
   9.40782082e-02  3.27550859e-02]
 [ 2.77863592e-03 -6.90898296e-03  6.25938264e-04 -1.67308936e-02
   3.27550859e-02  1.43346359e-02]]","{'amplitude': 96.41044643365089, 'color': -0.05570723668963649, 's1': -0.5201965572834626, 's2': 0.8526390769067601, 's3': 0.3287121728565832, 't0': 55965.83943262863}","{'amplitude': 0.08590596046487937, 'color': 0.009651328773712699, 's1': 0.17778109551198282, 's2': 0.2817423630567211, 's3': 0.09162425108929288, 't0': 0.11065553460110239}","[[ 1.22446473e-02 -5.08158126e-03  2.44066952e-04 -1.80879017e-02
   2.70048739e-02  7.78692426e-03]
 [-5.08158126e-03  7.37983404e-03 -7.58767431e-04  8.29041807e-03
  -1.01870401e-02 -4.66590460e-03]
 [ 2.44066952e-04 -7.58767431e-04  9.31481471e-05 -4.50549503e-04
   2.98116872e-04  3.36085049e-04]
 [-1.80879017e-02  8.29041807e-03 -4.50549503e-04  3.16061179e-02
  -4.72962994e-02 -1.11335885e-02]
 [ 2.70048739e-02 -1.01870401e-02  2.98116872e-04 -4.72962994e-02
   7.93787591e-02  1.51871153e-02]
 [ 7.78692426e-03 -4.66590460e-03  3.36085049e-04 -1.11335885e-02
   1.51871153e-02  8.39500339e-03]]"
psc350548,"{'amplitude': 100.18952038818412, 'color': -0.02982870418772672, 's1': -0.988350145844345, 's2': 0.7899627803894556, 's3': 0.6814763931838395, 't0': 55964.66339301577}","{'amplitude': 0.1313883382133242, 'color': 0.014136236979999797, 's1': 0.19902855239101735, 's2': 0.32729677320013095, 's3': 0.4870604047651688, 't0': 0.12220606859383333}","[[ 1.49343232e-02 -6.18225794e-04 -5.08592102e-05 -3.42333849e-03
   7.54752326e-03  6.73591993e-03]
 [-6.18225794e-04  1.72628954e-02 -1.53734745e-03  1.98807229e-02
  -2.46522984e-02  4.76149427e-03]
 [-5.08592102e-05 -1.53734745e-03  1.99833196e-04 -1.30889930e-03
   3.88547668e-04 -3.37513291e-03]
 [-3.42333849e-03  1.98807229e-02 -1.30889930e-03  3.96123647e-02
  -4.10573805e-02 -2.35214668e-02]
 [ 7.54752326e-03 -2.46522984e-02  3.88547668e-04 -4.10573805e-02
   1.07123178e-01  8.73724074e-02]
 [ 6.73591993e-03  4.76149427e-03 -3.37513291e-03 -2.35214668e-02
   8.73724074e-02  2.37227838e-01]]","{'amplitude': 100.18316162171773, 'color': -0.02730843669866356, 's1': -1.0337607216241753, 's2': 0.8157129442886359, 's3': 0.32439114175301265, 't0': 55964.692892548606}","{'amplitude': 0.12269949427228648, 'color': 0.0152531018037898, 's1': 0.1940969419813401, 's2': 0.27122479263037774, 's3': 0.7870035222697853, 't0': 0.12503928614998772}","[[ 1.56348231e-02 -8.49503619e-04  5.19845075e-04  4.16834597e-03
  -1.02809725e-02 -4.74540122e-02]
 [-8.49503619e-04  1.50551659e-02 -1.48940875e-03  1.46744531e-02
  -1.48982326e-02  2.09124873e-02]
 [ 5.19845075e-04 -1.48940875e-03  2.32657115e-04 -8.16203951e-04
  -4.15171602e-04 -7.22511440e-03]
 [ 4.16834597e-03  1.46744531e-02 -8.16203951e-04  3.76736229e-02
  -3.19721001e-02 -2.61364071e-02]
 [-1.02809725e-02 -1.48982326e-02 -4.15171602e-04 -3.19721001e-02
   7.35628881e-02  8.97194970e-02]
 [-4.74540122e-02  2.09124873e-02 -7.22511440e-03 -2.61364071e-02
   8.97194970e-02  6.19374544e-01]]"
psc350630,"{'amplitude': 103.2314718474165, 'color': -0.06675471346382923, 's1': -0.7781708654282203, 's2': 0.7938559678853256, 's3': 0.6580391809286554, 't0': 55963.72115326337}","{'amplitude': 0.22768726792719293, 'color': 0.019234506274253146, 's1': 0.3806054718183565, 's2': 0.7302223428820653, 's3': 0.8201159418552906, 't0': 0.23955056667249355}","[[ 5.73844740e-02  2.54371452e-02 -1.23533555e-03 -1.93692972e-02
  -7.79968230e-02 -7.75505325e-02]
 [ 2.54371452e-02  5.18414920e-02 -3.24933289e-03 -1.34925210e-02
  -1.19330619e-01 -1.22950896e-01]
 [-1.23533555e-03 -3.24933289e-03  3.69966232e-04 -3.87131425e-04
   2.43653809e-03  5.00447696e-03]
 [-1.93692972e-02 -1.34925210e-02 -3.87131425e-04  1.44860525e-01
   1.69603131e-02  8.13779207e-02]
 [-7.79968230e-02 -1.19330619e-01  2.43653809e-03  1.69603131e-02
   5.33224670e-01  3.49157788e-01]
 [-7.75505325e-02 -1.22950896e-01  5.00447696e-03  8.13779207e-02
   3.49157788e-01  6.72590158e-01]]","{'amplitude': 103.41001132179775, 'color': -0.08318520983891939, 's1': -0.9943331852353198, 's2': 0.5668291663919447, 's3': -0.09921898711100449, 't0': 55963.63974761978}","{'amplitude': 0.18935251011147697, 'color': 0.02125011175499587, 's1': 0.3794502291518494, 's2': 0.7534237884380268, 's3': 1.1831810468374064, 't0': 0.27364198254008}","[[ 7.48799346e-02  1.55428437e-02 -3.10890383e-04 -9.08687336e-03
  -6.06019725e-02 -1.23390836e-01]
 [ 1.55428437e-02  3.58543731e-02 -2.44645656e-03 -1.31041620e-02
  -5.14066457e-02 -6.76458868e-02]
 [-3.10890383e-04 -2.44645656e-03  4.51567250e-04  3.34412734e-03
  -5.84645132e-03  1.10953478e-03]
 [-9.08687336e-03 -1.31041620e-02  3.34412734e-03  1.43982476e-01
  -1.21725726e-01 -5.51120933e-02]
 [-6.06019725e-02 -5.14066457e-02 -5.84645132e-03 -1.21725726e-01
   5.67647405e-01  4.57658951e-01]
 [-1.23390836e-01 -6.76458868e-02  1.10953478e-03 -5.51120933e-02
   4.57658951e-01  1.39991739e+00]]"
psc360112,"{'amplitude': 100.7883622431812, 'color': -0.14005872629217067, 's1': -1.4439410157326609, 's2': 1.0189490278583768, 's3': 0.40198113837598015, 't0': 55985.37015005559}","{'amplitude': 0.09700872530624871, 'color': 0.010235086542710055, 's1': 0.5038836962463876, 's2': 0.25489800516964073, 's3': 0.49577290776616545, 't0': 0.17995101588836326}","[[ 3.23823681e-02 -2.91581536e-03  9.68722481e-05 -5.92058600e-02
   2.31869021e-02 -4.40861872e-02]
 [-2.91581536e-03  9.41069279e-03 -8.99298206e-04  1.56549648e-02
  -1.43185666e-02  2.11224933e-02]
 [ 9.68722481e-05 -8.99298206e-04  1.04756997e-04 -1.04748588e-03
   7.22925168e-04 -1.65607389e-03]
 [-5.92058600e-02  1.56549648e-02 -1.04748588e-03  2.53898779e-01
  -8.86199179e-02  1.92679721e-01]
 [ 2.31869021e-02 -1.43185666e-02  7.22925168e-04 -8.86199179e-02
   6.49729930e-02 -9.30324004e-02]
 [-4.40861872e-02  2.11224933e-02 -1.65607389e-03  1.92679721e-01
  -9.30324004e-02  2.45790776e-01]]","{'amplitude': 100.76389745758108, 'color': -0.1384360953970156, 's1': -1.3899927603975706, 's2': 0.9442078501573402, 's3': 0.5178184498085203, 't0': 55985.52646997385}","{'amplitude': 0.09627663396464316, 'color': 0.01089051637479013, 's1': 0.5691725062041133, 's2': 0.4400326609191584, 's3': 0.6001449394784437, 't0': 0.15503893760139512}","[[ 2.40370722e-02 -1.64469987e-03  1.84922752e-05  1.91639844e-02
  -9.05373971e-03  2.31767564e-02]
 [-1.64469987e-03  9.26919025e-03 -9.33965419e-04  4.74707533e-03
  -8.93287255e-03  5.66044695e-03]
 [ 1.84922752e-05 -9.33965419e-04  1.18603347e-04  9.59420264e-04
  -5.05162262e-04  5.21170502e-04]
 [ 1.91639844e-02  4.74707533e-03  9.59420264e-04  3.23957342e-01
  -2.37612990e-01  3.15158898e-01]
 [-9.05373971e-03 -8.93287255e-03 -5.05162262e-04 -2.37612990e-01
   1.93628743e-01 -2.35725400e-01]
 [ 2.31767564e-02  5.66044695e-03  5.21170502e-04  3.15158898e-01
  -2.35725400e-01  3.60173948e-01]]"
psc360139,"{'amplitude': 104.77622310608065, 'color': -0.0878086348126197, 's1': -1.0459725425373316, 's2': -0.09341791552220081, 's3': -1.5001749944635703, 't0': 55972.07763506547}","{'amplitude': 0.3481900396999851, 'color': 0.03747104190100605, 's1': 0.6996471041226422, 's2': 1.411735416506323, 's3': 1.2215203982506155, 't0': 0.6871104167935642}","[[ 4.72120725e-01 -8.72415316e-02  1.17028110e-02  1.46968202e-01
   5.05136322e-01  4.36191782e-01]
 [-8.72415316e-02  1.21236304e-01 -1.00820897e-02 -1.56012062e-01
  -2.90299681e-01 -1.96666644e-01]
 [ 1.17028110e-02 -1.00820897e-02  1.40407898e-03  1.51090851e-02
   8.45704172e-03  2.03684918e-02]
 [ 1.46968202e-01 -1.56012062e-01  1.51090851e-02  4.89506070e-01
   3.76504005e-01  3.99665344e-01]
 [ 5.05136322e-01 -2.90299681e-01  8.45704172e-03  3.76504005e-01
   1.99299689e+00  1.09998643e+00]
 [ 4.36191782e-01 -1.96666644e-01  2.03684918e-02  3.99665344e-01
   1.09998643e+00  1.49211208e+00]]","{'amplitude': 105.02732632895265, 'color': -0.12394956435631772, 's1': -1.267759976533039, 's2': -0.46181122115061773, 's3': -2.413678576496534, 't0': 55971.87698255203}","{'amplitude': 0.4010006276380258, 'color': 0.0577293558658579, 's1': 0.5891829179924524, 's2': 0.8219023726975144, 's3': 1.2357141381518884, 't0': 0.8355770182452222}","[[ 0.69818895 -0.18240425  0.02432726  0.22640742  0.4886342   0.46273955]
 [-0.18240425  0.1608015  -0.02107799 -0.1236778  -0.11011277 -0.27856395]
 [ 0.02432726 -0.02107799  0.00333268  0.01688442  0.00482739  0.05557984]
 [ 0.22640742 -0.1236778   0.01688442  0.34713651  0.13438843  0.35654593]
 [ 0.4886342  -0.11011277  0.00482739  0.13438843  0.67552351  0.03468236]
 [ 0.46273955 -0.27856395  0.05557984  0.35654593  0.03468236  1.52698943]]"
psc360140,"{'amplitude': 102.13927765584587, 'color': -0.05933903847707718, 's1': 0.43525614245619043, 's2': 0.0272308800950575, 's3': 0.2754600557421261, 't0': 55975.80045354609}","{'amplitude': 0.1060800580959563, 'color': 0.013839220539763684, 's1': 0.10598266866794125, 's2': 0.2730258836185152, 's3': 0.37027813036292445, 't0': 0.16623806832034513}","[[ 0.0276351  -0.00135114  0.00022372  0.00266776 -0.0106983   0.01623573]
 [-0.00135114  0.01125298 -0.00131943 -0.00168652 -0.00932999  0.00464707]
 [ 0.00022372 -0.00131943  0.00019152 -0.00017946  0.00068737 -0.00141783]
 [ 0.00266776 -0.00168652 -0.00017946  0.01123233 -0.00230499  0.0186177 ]
 [-0.0106983  -0.00932999  0.00068737 -0.00230499  0.07454313 -0.05989903]
 [ 0.01623573  0.00464707 -0.00141783  0.0186177  -0.05989903  0.13710589]]","{'amplitude': 102.23378665015764, 'color': -0.06861821496061313, 's1': 0.19139807563700548, 's2': 0.24090292923706152, 's3': -0.03418713739420059, 't0': 55975.739286529686}","{'amplitude': 0.13639167469424202, 'color': 0.015522498490574757, 's1': 0.229913306576724, 's2': 0.42784659450301227, 's3': 0.523359054897279, 't0': 0.18991946540404983}","[[ 3.60694033e-02 -3.05285279e-03  5.34677167e-04  1.64441659e-03
  -1.27465771e-02  2.13114231e-02]
 [-3.05285279e-03  1.86026889e-02 -1.82394210e-03 -9.32236707e-03
  -1.80425941e-02 -7.75107267e-03]
 [ 5.34677167e-04 -1.82394210e-03  2.40947959e-04  1.19644605e-04
  -5.31793540e-04  1.25750682e-03]
 [ 1.64441659e-03 -9.32236707e-03  1.19644605e-04  5.28601285e-02
   2.33811451e-02  1.06742512e-03]
 [-1.27465771e-02 -1.80425941e-02 -5.31793540e-04  2.33811451e-02
   1.83052708e-01 -9.14928466e-02]
 [ 2.13114231e-02 -7.75107267e-03  1.25750682e-03  1.06742512e-03
  -9.14928466e-02  2.73904700e-01]]"
psc360145,"{'amplitude': 101.1849735208039, 'color': -0.023069527056846336, 's1': -0.370317386783207, 's2': 0.1913646419551454, 's3': -0.5894036282622108, 't0': 55979.26265831236}","{'amplitude': 0.12302517858860726, 'color': 0.011621947276872296, 's1': 0.19738341884481184, 's2': 0.3357323949884934, 's3': 0.46113485200851967, 't0': 0.15666153236037722}","[[ 2.45428357e-02 -3.11503786e-03  3.00332257e-04 -8.01127808e-03
  -1.03820300e-03 -2.10513234e-02]
 [-3.11503786e-03  1.51351946e-02 -1.22930715e-03 -7.47514045e-03
  -2.06248534e-02  3.18844769e-02]
 [ 3.00332257e-04 -1.22930715e-03  1.35069659e-04  4.62584178e-04
   5.54830835e-04 -1.73772341e-03]
 [-8.01127808e-03 -7.47514045e-03  4.62584178e-04  3.89602140e-02
  -2.93798112e-03 -1.17564236e-02]
 [-1.03820300e-03 -2.06248534e-02  5.54830835e-04 -2.93798112e-03
   1.12716241e-01 -3.52291120e-02]
 [-2.10513234e-02  3.18844769e-02 -1.73772341e-03 -1.17564236e-02
  -3.52291120e-02  2.12645352e-01]]","{'amplitude': 101.09220520249873, 'color': -0.014497639385051136, 's1': -0.46132383563882423, 's2': 0.36952751189840033, 's3': -0.23875078518771628, 't0': 55979.35515255939}","{'amplitude': 0.1329376483457061, 'color': 0.013124400998321097, 's1': 0.37732793595731884, 's2': 0.6383718995326403, 's3': 0.5043910021663389, 't0': 0.17440249531953622}","[[ 3.04162304e-02 -5.54087762e-03  1.72755708e-04 -2.54777207e-02
   2.98766940e-02  1.66571064e-02]
 [-5.54087762e-03  1.76724183e-02 -1.31454057e-03  2.40237152e-03
  -4.19377685e-02 -3.51809272e-03]
 [ 1.72755708e-04 -1.31454057e-03  1.72249902e-04  1.62805227e-03
  -1.12604894e-03 -1.38122953e-04]
 [-2.54777207e-02  2.40237152e-03  1.62805227e-03  1.42376371e-01
  -1.59521938e-01 -5.62693232e-02]
 [ 2.98766940e-02 -4.19377685e-02 -1.12604894e-03 -1.59521938e-01
   4.07518682e-01  7.36212854e-02]
 [ 1.66571064e-02 -3.51809272e-03 -1.38122953e-04 -5.62693232e-02
   7.36212854e-02  2.54410283e-01]]"
psc360156,"{'amplitude': 93.31866125178392, 'color': 0.05350152209443924, 's1': 0.4558782229522256, 's2': 0.3851078598581756, 's3': 0.8703105919800661, 't0': 55989.01344356301}","{'amplitude': 0.1726137052675447, 'color': 0.028395585324240556, 's1': 0.147660199437376, 's2': 0.10931594856959408, 's3': 0.4484581657373104, 't0': 0.08149634415133811}","[[ 0.00664165  0.00397138 -0.00087847 -0.00213043  0.0047401  -0.00139357]
 [ 0.00397138  0.02979549 -0.00484537  0.01940739 -0.00898102  0.06937055]
 [-0.00087847 -0.00484537  0.00080631 -0.0030111   0.00112148 -0.0107875 ]
 [-0.00213043  0.01940739 -0.0030111   0.02180353 -0.01208038  0.06196595]
 [ 0.0047401  -0.00898102  0.00112148 -0.01208038  0.01194998 -0.03538995]
 [-0.00139357  0.06937055 -0.0107875   0.06196595 -0.03538995  0.20111473]]","{'amplitude': 93.07947364056238, 'color': 0.10013996803072014, 's1': -1.2752144960484493, 's2': 1.3317094246220946, 's3': 1.542471007876195, 't0': 55989.45308888524}","{'amplitude': 0.1376702046802516, 'color': 0.014078246818529268, 's1': 0.2981148925190968, 's2': 0.24207372596052829, 's3': 0.3969527047883132, 't0': 0.1784973753910763}","[[ 3.18613130e-02  7.25766924e-03 -1.61924082e-05  1.40992690e-02
  -4.22141703e-03 -3.72337043e-03]
 [ 7.25766924e-03  1.89530853e-02 -1.79145668e-03  3.84195695e-02
  -3.09637721e-02 -4.83032099e-02]
 [-1.61924082e-05 -1.79145668e-03  1.98197033e-04 -3.45088399e-03
   2.94202540e-03  4.51433025e-03]
 [ 1.40992690e-02  3.84195695e-02 -3.45088399e-03  8.88724891e-02
  -6.99444734e-02 -1.12728035e-01]
 [-4.22141703e-03 -3.09637721e-02  2.94202540e-03 -6.99444734e-02
   5.85996888e-02  9.12566994e-02]
 [-3.72337043e-03 -4.83032099e-02  4.51433025e-03 -1.12728035e-01
   9.12566994e-02  1.57571450e-01]]"
psc370098,"{'amplitude': 101.36971661941708, 'color': -0.07282115785123593, 's1': -0.8264443052024534, 's2': 1.1171481806298034, 's3': -0.7577266605889158, 't0': 56000.85340964583}","{'amplitude': 0.17247706479412706, 'color': 0.01186655955713984, 's1': 0.301688929938385, 's2': 0.366162435935301, 's3': 0.954712410342886, 't0': 0.3612538363796469}","[[ 1.30504334e-01 -1.03356247e-02  8.37689164e-04  6.98027503e-02
  -2.92462680e-02 -2.95355789e-01]
 [-1.03356247e-02  2.97483379e-02 -1.63196123e-03  5.85832433e-03
  -4.28461958e-02  7.76513148e-03]
 [ 8.37689164e-04 -1.63196123e-03  1.40815236e-04  1.00024385e-04
   1.19850738e-03 -1.06895465e-03]
 [ 6.98027503e-02  5.85832433e-03  1.00024385e-04  9.10162104e-02
  -6.49795189e-02 -2.42350501e-01]
 [-2.92462680e-02 -4.28461958e-02  1.19850738e-03 -6.49795189e-02
   1.34074929e-01  1.61157916e-01]
 [-2.95355789e-01  7.76513148e-03 -1.06895465e-03 -2.42350501e-01
   1.61157916e-01  9.11475786e-01]]","{'amplitude': 101.19522110107839, 'color': -0.04908553132944569, 's1': -0.5647287713035941, 's2': 1.1928916544674149, 's3': 1.2684166635526863, 't0': 56000.854067638385}","{'amplitude': 0.18257435135080424, 'color': 0.015706560465434637, 's1': 0.4510782545843582, 's2': 0.46750991629861965, 's3': 0.31269336358017635, 't0': 0.3461236719548171}","[[ 0.1198016   0.00541719  0.00164964  0.12300398 -0.07918147  0.03274449]
 [ 0.00541719  0.03333339 -0.00237736  0.01068092 -0.05483015 -0.02318477]
 [ 0.00164964 -0.00237736  0.0002467   0.00193775  0.00141481  0.00175132]
 [ 0.12300398  0.01068092  0.00193775  0.20347159 -0.14071092  0.03092414]
 [-0.07918147 -0.05483015  0.00141481 -0.14071092  0.21856552  0.01947882]
 [ 0.03274449 -0.02318477  0.00175132  0.03092414  0.01947882  0.09777714]]"
psc370344,"{'amplitude': 103.8399261840229, 'color': -0.05208147729710261, 's1': -0.04281593052940267, 's2': 0.531380520491891, 's3': 0.5961622554474466, 't0': 56009.182824253556}","{'amplitude': 0.27980720192267416, 'color': 0.022968464877569574, 's1': 0.332220863649134, 's2': 0.7531485817031238, 's3': 1.0726403697983296, 't0': 0.46750809847896646}","[[ 2.18563822e-01  3.15071419e-02  4.85938771e-04 -1.96841488e-02
  -1.44378066e-01 -1.95623117e-01]
 [ 3.15071419e-02  7.82920702e-02 -4.74561276e-03 -3.25236220e-02
  -1.51505332e-01 -2.30800553e-01]
 [ 4.85938771e-04 -4.74561276e-03  5.27550379e-04 -5.28911857e-04
   2.79637222e-03  7.90938327e-03]
 [-1.96841488e-02 -3.25236220e-02 -5.28911857e-04  1.10370702e-01
   7.06790851e-02  1.49863547e-01]
 [-1.44378066e-01 -1.51505332e-01  2.79637222e-03  7.06790851e-02
   5.67232786e-01  6.42252327e-01]
 [-1.95623117e-01 -2.30800553e-01  7.90938327e-03  1.49863547e-01
   6.42252327e-01  1.15055736e+00]]","{'amplitude': 103.83458857060728, 'color': -0.0518200614449835, 's1': 0.023625149383443636, 's2': 0.46519255168182416, 's3': 0.38997601367559603, 't0': 56009.55836040543}","{'amplitude': 0.3069725056822942, 'color': 0.029435011948841475, 's1': 0.35004413801740675, 's2': 0.8668759778732785, 's3': 1.0284156905275612, 't0': 0.47364317055618915}","[[ 2.24337853e-01  1.51615433e-02 -1.74922565e-03  5.64594680e-02
  -3.41939895e-02 -4.51029438e-02]
 [ 1.51615433e-02  9.42321192e-02 -6.68238584e-03 -2.75276860e-02
  -1.34678416e-01 -2.14430233e-01]
 [-1.74922565e-03 -6.68238584e-03  8.66419928e-04  1.94881621e-04
  -3.12033398e-03  7.01416972e-03]
 [ 5.64594680e-02 -2.75276860e-02  1.94881621e-04  1.22530899e-01
   1.36570738e-02  5.97933772e-02]
 [-3.41939895e-02 -1.34678416e-01 -3.12033398e-03  1.36570738e-02
   7.51473961e-01  6.44164416e-01]
 [-4.51029438e-02 -2.14430233e-01  7.01416972e-03  5.97933772e-02
   6.44164416e-01  1.05763883e+00]]"
psc370356,"{'amplitude': 91.33218121187522, 'color': 0.0331776587803462, 's1': -0.6328318763142944, 's2': 1.4328265922550898, 's3': 3.6778166656362794, 't0': 56019.096375031135}","{'amplitude': 0.2717222250223873, 'color': 0.03466749773124714, 's1': 0.2794313989374817, 's2': 0.24778071435130364, 's3': 0.3031584890501441, 't0': 0.2974414645052355}","[[ 0.08847142  0.03451002 -0.00402666 -0.02074087 -0.02050705  0.03234347]
 [ 0.03451002  0.07383297 -0.00896148 -0.03786673 -0.0446214   0.0658923 ]
 [-0.00402666 -0.00896148  0.00120184  0.00368017  0.00535191 -0.00652617]
 [-0.02074087 -0.03786673  0.00368017  0.07808191  0.05389804 -0.04943527]
 [-0.02050705 -0.0446214   0.00535191  0.05389804  0.06139528 -0.03239507]
 [ 0.03234347  0.0658923  -0.00652617 -0.04943527 -0.03239507  0.09190507]]","{'amplitude': 90.9612059159993, 'color': 0.15758703351535205, 's1': -1.6610367833340551, 's2': 1.2005454588667963, 's3': 2.6134240127734305, 't0': 56025.07816303258}","{'amplitude': 0.6020675043041976, 'color': 0.10889196089651695, 's1': 0.5357986189578751, 's2': 0.785834926779428, 's3': 0.9767750671813797, 't0': 4.288348194092402}","[[ 1.83899302e+01 -1.90214214e+00  4.27618944e-01  2.11182750e+00
  -1.22951974e+00 -3.69670639e+00]
 [-1.90214214e+00  3.62485280e-01 -6.06825880e-02 -2.17556020e-01
   1.97841622e-02  3.71301270e-01]
 [ 4.27618944e-01 -6.06825880e-02  1.18574591e-02  4.94436436e-02
  -2.71508017e-02 -8.87759749e-02]
 [ 2.11182750e+00 -2.17556020e-01  4.94436436e-02  2.87080160e-01
  -2.25084364e-01 -5.11653654e-01]
 [-1.22951974e+00  1.97841622e-02 -2.71508017e-02 -2.25084364e-01
   6.17536532e-01  5.28506655e-01]
 [-3.69670639e+00  3.71301270e-01 -8.87759749e-02 -5.11653654e-01
   5.28506655e-01  9.54089532e-01]]"
